EwEVersion,"6.6.15613.0 (compiled 02/10/2018)"
Date,"02/10/2018 09:42:53"
ModelName,"Tampa Bay"
EcosimScenario,"TampaBay Flabay Nut better fix seagrass"
TimeSeries,(none)
StartYear,0

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
146,0,0,0.01954445,0.03198862,0,0,0,0,0.004816943,0.0005093916,0,0,0.04964625,0,0,0.01578332,0,0.2168746,0.503329,0,0.004813128,0,0.01007979,0,0.01994652,0.000985707,0,0.0009381778,0.0009586965,0,0,0.009786844,0,0.01009417,0,0,0.0010299,0,0.09434054,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0.01976483,0.03204328,0,0,0,0,0.004840818,0.0005096997,0,0,0.04992958,0,0,0.01588697,0,0.2404339,0.5097032,0,0.004845191,0,0.01075168,0,0.02057342,0.0009906363,0,0.00095428,0.0009821497,0,0,0.009964778,0,0.0100878,0,0,0.001058393,0,0.09676924,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0.02001293,0.03220786,0,0,0,0,0.004893832,0.0005104903,0,0,0.05045846,0,0,0.01602803,0,0.2686723,0.5151332,0,0.004886387,0,0.01143282,0,0.02122163,0.0009980153,0,0.0009729226,0.001007373,0,0,0.01016514,0,0.01009911,0,0,0.001089089,0,0.09933216,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0.02025517,0.03250992,0,0,0,0,0.004961211,0.0005119031,0,0,0.05116148,0,0,0.01619823,0,0.2937863,0.5187687,0,0.004935018,0,0.01208631,0,0.02181653,0.00100669,0,0.000992549,0.001032416,0,0,0.01036227,0,0.01012678,0,0,0.001115832,0,0.1018286,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0.0204656,0.03295614,0,0,0,0,0.005028135,0.0005137457,0,0,0.05176125,0,0,0.01638354,0,0.3064218,0.521395,0,0.00498771,0,0.01268369,0,0.0222567,0.001015441,0,0.001010711,0.001054134,0,0,0.01052809,0,0.01016674,0,0,0.001132523,0,0.1039741,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0.02065497,0.03354796,0,0,0,0,0.005084385,0.0005159053,0,0,0.05212878,0,0,0.01657772,0,0.3084308,0.5266088,0,0.005042358,0,0.01323924,0,0.02255563,0.001024425,0,0.001026904,0.001072159,0,0,0.01067026,0,0.01021433,0,0,0.001141596,0,0.1057322,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0.02083596,0.0342769,0,0,0,0,0.005119255,0.0005185928,0,0,0.05241147,0,0,0.01677748,0,0.3057653,0.5335541,0,0.005097243,0,0.01375983,0,0.02282609,0.001034287,0,0.001042825,0.00108913,0,0,0.01081357,0,0.01026772,0,0,0.001151533,0,0.1073564,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0.02101219,0.03512764,0,0,0,0,0.0051175,0.0005223803,0,0,0.05265437,0,0,0.01698512,0,0.3049121,0.5392482,0,0.005152129,0,0.01424082,0,0.02308526,0.001044846,0,0.001058726,0.001105621,0,0,0.01095822,0,0.0103265,0,0,0.00116249,0,0.1088999,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0.02117975,0.03607899,0,0,0,0,0.005064766,0.0005278452,0,0,0.05288417,0,0,0.01719951,0,0.3100593,0.5413254,0,0.005206348,0,0.01467237,0,0.02329955,0.001055574,0,0.00107384,0.001120733,0,0,0.01109313,0,0.0103896,0,0,0.001171567,0,0.1102903,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0.02132587,0.03709806,0,0,0,0,0.004958405,0.0005351135,0,0,0.05315168,0,0,0.01741172,0,0.3183013,0.5400411,0,0.005258387,0,0.01503709,0,0.02343059,0.001065832,0,0.001087149,0.001133215,0,0,0.01120561,0,0.0104549,0,0,0.001176072,0,0.1114222,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0.02143389,0.03813553,0,0,0,0,0.004813353,0.0005435601,0,0,0.05347681,0,0,0.01760834,0,0.3260363,0.5364325,0,0.005306189,0,0.01530231,0,0.02344459,0.001074924,0,0.0010976,0.001141792,0,0,0.01128356,0,0.01051939,0,0,0.001173837,0,0.1121802,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0.02150775,0.03914107,0,0,0,0,0.004664149,0.0005520734,0,0,0.05389348,0,0,0.01778273,0,0.3325056,0.5336736,0,0.005349134,0,0.0154585,0,0.02336686,0.001082981,0,0.001105121,0.001146571,0,0,0.01133419,0,0.01058012,0,0,0.001166589,0,0.1125693,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0.02157149,0.04007663,0,0,0,0,0.004551832,0.0005595828,0,0,0.05437145,0,0,0.01793742,0,0.3351363,0.5349559,0,0.005388203,0,0.01550383,0,0.02331457,0.001091167,0,0.001111772,0.001150559,0,0,0.01138973,0,0.01063668,0,0,0.001162637,0,0.1128727,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0.02163962,0.04092088,0,0,0,0,0.004505882,0.0005654002,0,0,0.05465285,0,0,0.01808069,0,0.3262031,0.5418534,0,0.005425422,0,0.01541193,0,0.02337683,0.001100264,0,0.001119625,0.001156637,0,0,0.01147117,0,0.0106916,0,0,0.001167176,0,0.1133652,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0.02172313,0.04167769,0,0,0,0,0.004538375,0.0005694952,0,0,0.05491331,0,0,0.01822388,0,0.2976451,0.5575953,0,0.005463362,0,0.01515229,0,0.02354451,0.001110372,0,0.001129063,0.001165252,0,0,0.01157745,0,0.0107477,0,0,0.001178166,0,0.114091,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0.02182491,0.04235069,0,0,0,0,0.004635305,0.0005721373,0,0,0.05526191,0,0,0.01837222,0,0.2519365,0.5806139,0,0.00550325,0,0.01469237,0,0.02377788,0.001121279,0,0.001139733,0.001175785,0,0,0.01169913,0,0.0108068,0,0,0.001192411,0,0.1150046,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0.0219369,0.04292792,0,0,0,0,0.004765295,0.0005736173,0,0,0.05566875,0,0,0.0185234,0,0.2225643,0.5969079,0,0.00554463,0,0.01400368,0,0.02400318,0.001132243,0,0.001150398,0.001186414,0,0,0.0118159,0,0.01086902,0,0,0.001204846,0,0.1159429,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0.02205311,0.04340608,0,0,0,0,0.004899045,0.0005743724,0,0,0.05610847,0,0,0.01867209,0,0.223899,0.6003499,0,0.005586256,0,0.01308931,0,0.02414894,0.001142543,0,0.001159542,0.001195019,0,0,0.01190985,0,0.01093248,0,0,0.001211114,0,0.1167038,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0.02217635,0.0438227,0,0,0,0,0.005023801,0.0005748378,0,0,0.05660402,0,0,0.01881645,0,0.2436186,0.5969751,0,0.00562741,0,0.01200416,0,0.02422963,0.001152387,0,0.001167109,0.001201578,0,0,0.01198766,0,0.01099502,0,0,0.001213155,0,0.1172741,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0.02230803,0.04424769,0,0,0,0,0.0051425,0.0005752448,0,0,0.05719246,0,0,0.01895823,0,0.2698521,0.5926445,0,0.005668446,0,0.01084523,0,0.02433171,0.001162608,0,0.001174621,0.001208244,0,0,0.01207211,0,0.01105643,0,0,0.001217294,0,0.117847,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0.02244073,0.0447419,0,0,0,0,0.005267066,0.0005755875,0,0,0.05788538,0,0,0.01910128,0,0.2951685,0.5893723,0,0.005710518,0,0.009959265,0,0.02450541,0.001173633,0,0.001183248,0.001216623,0,0,0.01217432,0,0.01111835,0,0,0.001226351,0,0.1185699,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0.02255695,0.04531465,0,0,0,0,0.005407544,0.0005755901,0,0,0.05856764,0,0,0.01924325,0,0.3137483,0.5867728,0,0.005753876,0,0.009341229,0,0.02471014,0.001184927,0,0.001192488,0.001225965,0,0,0.01228061,0,0.01118196,0,0,0.001236787,0,0.1193789,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0.02264863,0.04591601,0,0,0,0,0.005568043,0.0005748806,0,0,0.05905967,0,0,0.01937717,0,0.3181842,0.5864962,0,0.005797701,0,0.008899665,0,0.02485934,0.0011956,0,0.001200674,0.001233951,0,0,0.01236856,0,0.0112463,0,0,0.001242668,0,0.1200618,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0.02272398,0.04645919,0,0,0,0,0.00574712,0.0005732304,0,0,0.05943029,0,0,0.01949429,0,0.3007883,0.5922865,0,0.005840267,0,0.008600189,0,0.02491617,0.001205178,0,0.001206794,0.001239236,0,0,0.01242895,0,0.01130898,0,0,0.001242284,0,0.1204925,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0.02279928,0.04685533,0,0,0,0,0.005937225,0.0005705868,0,0,0.05972679,0,0,0.01958994,0,0.2657771,0.6036826,0,0.005879952,0,0.008463546,0,0.02489135,0.001213519,0,0.001210677,0.001241685,0,0,0.01246303,0,0.01136772,0,0,0.001236946,0,0.1206524,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0.02289164,0.04703853,0,0,0,0,0.006127917,0.0005671043,0,0,0.05995572,0,0,0.01966497,0,0.242458,0.6108447,0,0.005915866,0,0.008486303,0,0.02481139,0.001220653,0,0.001212542,0.001241719,0,0,0.01247603,0,0.01142091,0,0,0.001228587,0,0.1205745,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0.02300263,0.04697888,0,0,0,0,0.006309333,0.0005631286,0,0,0.0601547,0,0,0.01971948,0,0.2380027,0.6097479,0,0.005946904,0,0.008637135,0,0.02468521,0.001226316,0,0.00121241,0.001239464,0,0,0.01246641,0,0.01146751,0,0,0.001217728,0,0.1202723,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0.02312609,0.04668655,0,0,0,0,0.006473059,0.0005590035,0,0,0.06035354,0,0,0.01975388,0,0.2491965,0.6015025,0,0.005972433,0,0.008881458,0,0.02449313,0.001230169,0,0.001209783,0.001234328,0,0,0.0124291,0,0.01150608,0,0,0.001202955,0,0.1196895,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0.02324784,0.04619939,0,0,0,0,0.006611974,0.0005549573,0,0,0.06055788,0,0,0.01976411,0,0.2664845,0.5897598,0,0.005991514,0,0.009182172,0,0.02424173,0.001232139,0,0.001204669,0.001226407,0,0,0.01236579,0,0.01153527,0,0,0.001185158,0,0.11884,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0.02336307,0.04557055,0,0,0,0,0.006719837,0.0005513076,0,0,0.06075294,0,0,0.01974966,0,0.2830965,0.5786063,0,0.006004535,0,0.009518818,0,0.02396381,0.001232682,0,0.001197666,0.001216611,0,0,0.01228859,0,0.01155448,0,0,0.001166866,0,0.1178094,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0.02350398,0.04487632,0,0,0,0,0.006791787,0.0005487723,0,0,0.06088267,0,0,0.01972578,0,0.2959658,0.5745867,0,0.006015413,0,0.009922284,0,0.02380027,0.001234017,0,0.001191654,0.001208946,0,0,0.0122454,0,0.01156581,0,0,0.001157847,0,0.1169742,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0.02368591,0.0441834,0,0,0,0,0.006819226,0.0005482509,0,0,0.0609177,0,0,0.01971115,0,0.2983091,0.5791553,0,0.006028596,0,0.01039692,0,0.02392245,0.001238095,0,0.001190766,0.001208923,0,0,0.01227921,0,0.01157621,0,0,0.00116869,0,0.1168671,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0.02391318,0.04353757,0,0,0,0,0.006795655,0.0005505282,0,0,0.06102315,0,0,0.01972809,0,0.289358,0.5911635,0,0.006049322,0,0.01093679,0,0.02429845,0.001245068,0,0.001195587,0.001217022,0,0,0.01238344,0,0.01159295,0,0,0.001194291,0,0.1175263,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0.02417446,0.04295262,0,0,0,0,0.006727321,0.0005554325,0,0,0.06121275,0,0,0.01978466,0,0.2746652,0.6058891,0,0.006079436,0,0.0115222,0,0.0248089,0.001254154,0,0.001204602,0.00123077,0,0,0.01252833,0,0.01162026,0,0,0.00122565,0,0.1187429,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0.02445013,0.04241449,0,0,0,0,0.006637994,0.0005617937,0,0,0.06146505,0,0,0.01987509,0,0.270219,0.6151086,0,0.006117759,0,0.01212568,0,0.02529895,0.001263991,0,0.001215007,0.001246033,0,0,0.01267423,0,0.01165838,0,0,0.001252704,0,0.1201428,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0.02472472,0.04190507,0,0,0,0,0.006557529,0.0005682339,0,0,0.06179821,0,0,0.01998563,0,0.279239,0.6170853,0,0.00616138,0,0.01272563,0,0.02566676,0.001273541,0,0.001224459,0.001259491,0,0,0.0127956,0,0.01170432,0,0,0.001270013,0,0.1214072,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0.02498693,0.04140991,0,0,0,0,0.00650256,0.000573946,0,0,0.06221683,0,0,0.02010013,0,0.2971828,0.6138554,0,0.006206768,0,0.01330063,0,0.0258932,0.001282308,0,0.00123198,0.001269855,0,0,0.01288577,0,0.01175423,0,0,0.00127789,0,0.1223947,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0.02523314,0.04093176,0,0,0,0,0.00647505,0.0005788976,0,0,0.06275167,0,0,0.0202078,0,0.3179416,0.6091126,0,0.006251569,0,0.01383743,0,0.02600561,0.001290279,0,0.001237541,0.001277234,0,0,0.01295065,0,0.0118048,0,0,0.001279206,0,0.1230921,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0.02545337,0.04047673,0,0,0,0,0.006466073,0.0005834276,0,0,0.06337074,0,0,0.02029945,0,0.3352576,0.6041859,0,0.00629367,0,0.01431435,0,0.02604003,0.001297368,0,0.001241477,0.001282244,0,0,0.01299505,0,0.01185392,0,0,0.001276886,0,0.1235487,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0.02563408,0.04005246,0,0,0,0,0.006465354,0.0005876909,0,0,0.06377999,0,0,0.02036904,0,0.3398246,0.6006218,0,0.006331614,0,0.01471035,0,0.02598747,0.001303159,0,0.001243381,0.001284469,0,0,0.01301399,0,0.01189968,0,0,0.001270258,0,0.1237222,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0.02577567,0.03967639,0,0,0,0,0.006466988,0.0005916429,0,0,0.0638907,0,0,0.02041578,0,0.3273025,0.6023091,0,0.006364815,0,0.01502641,0,0.02586566,0.001307809,0,0.001243339,0.001284172,0,0,0.01301388,0,0.01194029,0,0,0.001260758,0,0.1236373,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0.02588465,0.03937458,0,0,0,0,0.006465987,0.0005952017,0,0,0.06389408,0,0,0.02044364,0,0.3015778,0.6095596,0,0.006393262,0,0.01526737,0,0.02573807,0.001311892,0,0.001242464,0.00128298,0,0,0.01301067,0,0.01197547,0,0,0.001252786,0,0.1234539,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0.02597586,0.03918594,0,0,0,0,0.006457631,0.0005984153,0,0,0.06385729,0,0,0.02046634,0,0.2808042,0.6178004,0,0.006418889,0,0.01544812,0,0.02566326,0.00131621,0,0.001242006,0.001282652,0,0,0.01302199,0,0.01200648,0,0,0.001249659,0,0.1233396,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0.02605828,0.03915076,0,0,0,0,0.006439422,0.0006014868,0,0,0.06381756,0,0,0.02049824,0,0.2801056,0.6212162,0,0.00644387,0,0.01557442,0,0.02569658,0.00132149,0,0.001243363,0.001285049,0,0,0.01306221,0,0.01203609,0,0,0.001254328,0,0.1234804,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0.02613459,0.03929444,0,0,0,0,0.006413956,0.000604667,0,0,0.06385798,0,0,0.0205508,0,0.2953704,0.6203602,0,0.00647057,0,0.01564477,0,0.0258361,0.001327959,0,0.001246935,0.001290588,0,0,0.01313165,0,0.01206725,0,0,0.001265522,0,0.1239236,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0.02619688,0.03960155,0,0,0,0,0.006386234,0.0006079639,0,0,0.06401692,0,0,0.02062369,0,0.3169313,0.6170189,0,0.006499739,0,0.01564421,0,0.02603516,0.001335219,0,0.001252156,0.001298319,0,0,0.01321676,0,0.01210191,0,0,0.001279467,0,0.1245929,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0.02623315,0.04001871,0,0,0,0,0.006361243,0.0006111775,0,0,0.06429318,0,0,0.02070664,0,0.3377899,0.6122042,0,0.00653052,0,0.01555039,0,0.02620344,0.001342307,0,0.00125735,0.001305805,0,0,0.01329271,0,0.0121398,0,0,0.001289951,0,0.1252659,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0.02623317,0.04047755,0,0,0,0,0.006342873,0.0006141181,0,0,0.06463404,0,0,0.02078368,0,0.3526089,0.6068181,0,0.006560565,0,0.0153449,0,0.02626489,0.001348255,0,0.001260775,0.001310613,0,0,0.01333834,0,0.01217848,0,0,0.001292511,0,0.1257118,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0.02619226,0.0409236,0,0,0,0,0.006331325,0.0006167541,0,0,0.06484734,0,0,0.02084111,0,0.3526444,0.6036435,0,0.00658723,0,0.01501803,0,0.02619278,0.001352521,0,0.001261435,0.001311445,0,0,0.01334576,0,0.01221447,0,0,0.001286309,0,0.1257953,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0.02610675,0.04132985,0,0,0,0,0.006323928,0.00061918,0,0,0.06479857,0,0,0.0208698,0,0.328804,0.6065949,0,0.006608102,0,0.01456591,0,0.02600584,0.001354933,0,0.001259221,0.001308294,0,0,0.01331743,0,0.01224467,0,0,0.001273412,0,0.1255022,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0.02597173,0.04169066,0,0,0,0,0.006317228,0.0006214179,0,0,0.06465882,0,0,0.02086481,0,0.2812832,0.6166801,0,0.006621349,0,0.01399077,0,0.02572283,0.001355288,0,0.001254166,0.001301363,0,0,0.01325498,0,0.01226668,0,0,0.001255394,0,0.1248428,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0.0257832,0.04200252,0,0,0,0,0.006306328,0.0006231833,0,0,0.06447838,0,0,0.02082352,0,0.2439814,0.621952,0,0.006625586,0,0.01330587,0,0.02534829,0.001353311,0,0.00124612,0.0012906,0,0,0.01315726,0,0.01227844,0,0,0.001232632,0,0.1238089,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0.02554618,0.04225584,0,0,0,0,0.006288812,0.0006241425,0,0,0.06423537,0,0,0.02074561,0,0.2335146,0.6165179,0,0.006619953,0,0.01254163,0,0.02489346,0.001348943,0,0.001235097,0.001276174,0,0,0.01302674,0,0.01227815,0,0,0.001205998,0,0.1224162,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0.02527978,0.04245806,0,0,0,0,0.006265859,0.0006241206,0,0,0.06395829,0,0,0.0206365,0,0.2423385,0.6045623,0,0.006604999,0,0.01175277,0,0.02440943,0.001342819,0,0.001221962,0.0012594,0,0,0.01287941,0,0.01226511,0,0,0.00117907,0,0.1207914,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0.02504528,0.04264468,0,0,0,0,0.006242584,0.0006234277,0,0,0.06373777,0,0,0.02051958,0,0.2621837,0.5958625,0,0.006585741,0,0.01104108,0,0.02406136,0.001337605,0,0.001210024,0.001244905,0,0,0.01277053,0,0.01224183,0,0,0.001162932,0,0.119372,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0.02487919,0.04284589,0,0,0,0,0.00621952,0.0006226941,0,0,0.06366482,0,0,0.02041914,0,0.286598,0.5919167,0,0.00656803,0,0.0104754,0,0.02405458,0.001335727,0,0.001204141,0.001239204,0,0,0.01275157,0,0.01221647,0,0,0.001170152,0,0.1187907,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0.02479037,0.04307035,0,0,0,0,0.006195215,0.000622585,0,0,0.06375807,0,0,0.02035852,0,0.3097449,0.5915897,0,0.006558126,0,0.01010631,0,0.02435187,0.001337221,0,0.001204966,0.001242844,0,0,0.01281261,0,0.01219762,0,0,0.001194593,0,0.1190924,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0.02477143,0.04329824,0,0,0,0,0.006169487,0.0006233387,0,0,0.06389686,0,0,0.02034516,0,0.3222048,0.5948814,0,0.006558528,0,0.009960056,0,0.02480037,0.001341024,0,0.001210409,0.001252537,0,0,0.01291609,0,0.01219002,0,0,0.001224661,0,0.1199935,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0.02480222,0.0434975,0,0,0,0,0.006146797,0.0006246446,0,0,0.06396251,0,0,0.02037072,0,0.3142821,0.6027499,0,0.0065679,0,0.01002522,0,0.02523505,0.001345647,0,0.001217428,0.00126381,0,0,0.01301996,0,0.01219383,0,0,0.001249852,0,0.1210917,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0.02486003,0.04363954,0,0,0,0,0.006136971,0.0006258383,0,0,0.06397294,0,0,0.02041844,0,0.2833365,0.616078,0,0.006582783,0,0.01026323,0,0.02554118,0.001349814,0,0.001223388,0.001272947,0,0,0.01309448,0,0.01220581,0,0,0.001264013,0,0.1220296,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0.02491979,0.04371518,0,0,0,0,0.006148115,0.0006262517,0,0,0.06393468,0,0,0.02046909,0,0.2510021,0.6277917,0,0.006598986,0,0.01062124,0,0.02568082,0.001352757,0,0.001226872,0.001278092,0,0,0.01312805,0,0.01222137,0,0,0.001266422,0,0.1226082,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0.02495952,0.04372974,0,0,0,0,0.006184658,0.0006255977,0,0,0.06388178,0,0,0.02050659,0,0.2412308,0.6295687,0,0.00661292,0,0.01104555,0,0.02566357,0.001354104,0,0.001227395,0.001278789,0,0,0.01312063,0,0.01223612,0,0,0.001259137,0,0.122759,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0.02495987,0.04369776,0,0,0,0,0.006245814,0.0006239678,0,0,0.06386346,0,0,0.02051863,0,0.2501998,0.6223801,0,0.006621748,0,0.01148549,0,0.02551442,0.001353614,0,0.00122492,0.001275238,0,0,0.0130754,0,0.01224654,0,0,0.00124473,0,0.1224851,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0.02490842,0.04362715,0,0,0,0,0.006324438,0.0006215322,0,0,0.06389932,0,0,0.02049671,0,0.26762,0.609793,0,0.006623365,0,0.01189901,0,0.0252482,0.00135102,0,0.001219366,0.001267574,0,0,0.01299353,0,0.01224981,0,0,0.001224622,0,0.1217927,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0.02482084,0.0435274,0,0,0,0,0.006410715,0.0006185439,0,0,0.06400079,0,0,0.02044271,0,0.2865933,0.5973564,0,0.006617872,0,0.01227815,0,0.02491605,0.001346939,0,0.001211445,0.001257007,0,0,0.01289225,0,0.0122441,0,0,0.001202599,0,0.1207928,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0.0247574,0.0434282,0,0,0,0,0.00649159,0.0006156685,0,0,0.06415714,0,0,0.02037809,0,0.3053575,0.5918065,0,0.0066095,0,0.01266574,0,0.02470243,0.001344052,0,0.001204734,0.001248617,0,0,0.01282998,0,0.01223137,0,0,0.001191281,0,0.1199667,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0.02475525,0.04336143,0,0,0,0,0.006548025,0.0006137465,0,0,0.06422153,0,0,0.02032913,0,0.3173884,0.593525,0,0.006603573,0,0.0130766,0,0.02480178,0.001344565,0,0.001203827,0.001248624,0,0,0.01285453,0,0.01221915,0,0,0.001202291,0,0.1199171,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0.02484024,0.04337381,0,0,0,0,0.006564271,0.0006137363,0,0,0.06426683,0,0,0.02032829,0,0.3190497,0.6039129,0,0.006607178,0,0.01352948,0,0.02520452,0.001349096,0,0.001209811,0.001258239,0,0,0.01296788,0,0.01221568,0,0,0.001231564,0,0.1207531,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0.02501163,0.04349695,0,0,0,0,0.006534215,0.0006160499,0,0,0.06437971,0,0,0.02039067,0,0.3102317,0.6204311,0,0.006623749,0,0.01402566,0,0.02583311,0.001357405,0,0.001222162,0.001276324,0,0,0.01315136,0,0.01222718,0,0,0.001272616,0,0.1224008,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0.02525203,0.04373391,0,0,0,0,0.006468079,0.0006203223,0,0,0.06452689,0,0,0.02051688,0,0.3002632,0.637734,0,0.00665413,0,0.01455887,0,0.02653824,0.001368411,0,0.001238463,0.001299203,0,0,0.01336832,0,0.01225615,0,0,0.001315054,0,0.1245355,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0.02553179,0.04405567,0,0,0,0,0.006391422,0.000625565,0,0,0.064754,0,0,0.02069088,0,0.3037782,0.6481299,0,0.006695798,0,0.01510754,0,0.02718979,0.0013808,0,0.001256075,0.001323028,0,0,0.01358377,0,0.01230142,0,0,0.001351177,0,0.1268055,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0.02582299,0.0444206,0,0,0,0,0.006335479,0.0006307836,0,0,0.0651043,0,0,0.02089092,0,0.3205329,0.6510718,0,0.006745018,0,0.01564516,0,0.02769692,0.001393415,0,0.001272698,0.0013446,0,0,0.01377278,0,0.01235916,0,0,0.0013763,0,0.128895,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0.02610096,0.04478866,0,0,0,0,0.006323744,0.0006353402,0,0,0.06562319,0,0,0.02109376,0,0.3433763,0.6495908,0,0.006797376,0,0.01613966,0,0.02803343,0.001405474,0,0.001287084,0.00136232,0,0,0.01392473,0,0.01242458,0,0,0.001390202,0,0.1306302,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0.0263548,0.0451348,0,0,0,0,0.006366971,0.0006391282,0,0,0.06636779,0,0,0.02128365,0,0.3664083,0.6471665,0,0.006849755,0,0.01656811,0,0.02821685,0.001416713,0,0.001298855,0.001375895,0,0,0.01404219,0,0.01249317,0,0,0.001395117,0,0.1319556,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0.0265762,0.04544327,0,0,0,0,0.00645936,0.0006423155,0,0,0.06725021,0,0,0.02144945,0,0.3816743,0.6455903,0,0.006899651,0,0.01690698,0,0.02829667,0.001427117,0,0.001308431,0.001386149,0,0,0.01413354,0,0.01256178,0,0,0.001394998,0,0.1329351,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0.0267527,0.04569857,0,0,0,0,0.00657814,0.0006449997,0,0,0.06781022,0,0,0.02158425,0,0.3778934,0.6460357,0,0.006945025,0,0.01712924,0,0.02827978,0.001436211,0,0.00131561,0.001393027,0,0,0.01419518,0,0.01262797,0,0,0.001390209,0,0.1335614,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0.026884,0.04590078,0,0,0,0,0.006695081,0.0006472898,0,0,0.06814513,0,0,0.02168673,0,0.3545781,0.6508241,0,0.006984218,0,0.01721464,0,0.02815082,0.001443489,0,0.001319765,0.001395875,0,0,0.01422107,0,0.012689,0,0,0.001379644,0,0.1337751,0,0,0,0,0,0,0,0,0,0,0,0,0
